,domino_num,time,start_point,end_point,angle
4528,14,0.36,"(400, 223)","(401, 299)",88.66778014613037
4529,14,0.363,"(400, 223)","(401, 299)",88.97696981133217
4530,14,0.364,"(401, 266)","(402, 299)",88.09084756700362
4531,14,0.365,"(401, 259)","(402, 299)",88.09084756700362
4532,14,0.366,"(401, 255)","(402, 299)",87.66269414087618
4533,14,0.37,"(400, 223)","(402, 299)",88.47247455778707
4534,14,0.371,"(402, 264)","(402, 299)",88.56790381583535
4535,14,0.372,"(400, 223)","(400, 299)",89.28384005452959
4536,14,0.376,"(400, 223)","(402, 299)",88.26429541107161
4537,14,0.377,"(400, 222)","(401, 299)",88.66778014613037
4538,14,0.38,"(400, 223)","(401, 299)",89.18154453831139
4539,14,0.382,"(400, 244)","(402, 299)",87.87890360333854
4540,14,0.384,"(401, 232)","(399, 299)",89.02897806892084
4541,14,0.385,"(401, 256)","(402, 299)",87.61405596961119
4542,14,0.386,"(400, 222)","(401, 299)",88.97696981133217
4543,14,0.387,"(400, 223)","(402, 299)",87.87890360333854
4544,14,0.389,"(400, 268)","(402, 299)",86.18592516570965
4545,14,0.39,"(400, 223)","(402, 299)",88.36342295838328
4546,14,0.393,"(400, 255)","(402, 299)",86.98721249581666
4547,14,0.395,"(400, 242)","(402, 299)",87.75425743410493
4548,14,0.396,"(400, 223)","(402, 299)",88.40885972880542
4549,14,0.398,"(400, 241)","(402, 299)",87.70938995736148
4550,14,0.399,"(400, 223)","(402, 299)",88.33971763101721
4551,14,0.401,"(400, 256)","(402, 299)",86.9059419410829
4552,14,0.403,"(399, 222)","(402, 299)",87.35745470593528
4553,14,0.405,"(400, 224)","(402, 299)",88.15238973400541
4554,14,0.406,"(400, 244)","(402, 299)",87.20729763428672
4555,14,0.408,"(401, 253)","(402, 299)",88.31531568210372
4556,14,0.408,"(402, 271)","(401, 299)",88.26429541107161
4557,14,0.411,"(400, 249)","(401, 299)",87.91743472026913
4558,14,0.413,"(400, 223)","(402, 299)",87.7974018382342
4559,14,0.413,"(401, 269)","(402, 299)",86.72951207681645
4560,14,0.414,"(400, 223)","(402, 299)",88.47247455778707
4561,14,0.416,"(400, 238)","(402, 299)",87.87890360333854
4562,14,0.418,"(400, 238)","(401, 299)",88.21008939175394
4563,14,0.42,"(400, 223)","(401, 299)",88.60281897270363
4564,14,0.421,"(399, 241)","(402, 299)",86.42366562500266
4565,14,0.422,"(400, 223)","(402, 299)",88.09084756700362
4566,14,0.424,"(400, 223)","(401, 299)",88.60281897270363
4567,14,0.424,"(400, 265)","(401, 299)",88.21008939175394
4568,14,0.425,"(400, 222)","(401, 299)",88.56790381583535
4569,14,0.429,"(400, 222)","(402, 299)",88.31531568210372
4570,14,0.429,"(400, 257)","(402, 299)",87.20729763428672
4571,14,0.432,"(400, 223)","(401, 299)",88.99491399474583
4572,14,0.436,"(400, 224)","(402, 299)",87.8524145717015
4573,14,0.437,"(402, 255)","(403, 299)",88.69804732742112
4574,14,0.44,"(401, 255)","(403, 299)",87.39743779750019
4575,14,0.441,"(400, 225)","(401, 299)",88.75463573323165
4576,14,0.442,"(400, 223)","(402, 299)",88.29018595585848
4577,14,0.446,"(400, 261)","(401, 299)",88.31531568210372
4578,14,0.447,"(400, 223)","(401, 299)",88.78112476486871
4579,14,0.448,"(400, 223)","(401, 299)",88.83086067209258
4580,14,0.448,"(402, 268)","(400, 299)",88.09084756700362
4581,14,0.449,"(400, 240)","(401, 299)",88.89829388479363
4582,14,0.45,"(400, 223)","(401, 299)",88.63607246839707
4583,14,0.451,"(400, 238)","(402, 299)",87.39743779750019
4584,14,0.453,"(401, 256)","(402, 299)",87.61405596961119
4585,14,0.456,"(400, 223)","(401, 299)",89.23610153907
4586,14,0.457,"(399, 241)","(402, 299)",86.49646835521554
4587,14,0.458,"(401, 257)","(402, 299)",88.21008939175394
4588,14,0.459,"(400, 223)","(402, 299)",88.49256424122504
4589,14,0.459,"(399, 242)","(402, 299)",86.56636963754949
4590,14,0.46,"(400, 225)","(401, 299)",88.56790381583535
4591,14,0.462,"(399, 242)","(402, 299)",86.18592516570965
4592,14,0.464,"(400, 223)","(402, 299)",87.87890360333854
4593,14,0.468,"(401, 266)","(401, 299)",88.49256424122504
4594,14,0.468,"(401, 230)","(399, 299)",88.36342295838328
4595,14,0.47,"(400, 223)","(401, 299)",88.91907581333932
4596,14,0.472,"(400, 223)","(402, 299)",88.49256424122504
4597,14,0.475,"(399, 267)","(402, 299)",84.47245984834383
4598,14,0.476,"(400, 246)","(401, 299)",88.40885972880542
4599,14,0.477,"(400, 223)","(402, 299)",88.15238973400541
4600,14,0.478,"(400, 223)","(402, 299)",87.73949808885872
4601,14,0.479,"(401, 234)","(399, 299)",88.72696997994329
4602,14,0.481,"(399, 223)","(401, 299)",88.09084756700362
4603,14,0.482,"(400, 254)","(401, 299)",87.70938995736148
4604,14,0.483,"(400, 222)","(402, 299)",88.45184230102204
4605,14,0.483,"(399, 263)","(401, 299)",86.30861401354872
4606,14,0.487,"(400, 238)","(402, 299)",87.18444331578877
4607,14,0.488,"(399, 246)","(402, 299)",86.26860300083955
4608,14,0.488,"(400, 243)","(402, 299)",86.98721249581666
4609,14,0.489,"(400, 257)","(402, 299)",86.30861401354872
4610,14,0.49,"(400, 222)","(402, 299)",87.90474743537615
4611,14,0.492,"(401, 256)","(402, 299)",87.56335175318986
4612,14,0.493,"(400, 223)","(402, 299)",88.45184230102204
4613,14,0.495,"(400, 235)","(402, 299)",88.09084756700362
4614,14,0.496,"(401, 256)","(402, 299)",88.66778014613037
4615,14,0.499,"(401, 258)","(402, 299)",87.51044707800085
4616,14,0.5,"(400, 223)","(401, 299)",88.95837332399003
4617,14,0.502,"(400, 245)","(402, 299)",87.27368900609373
4618,14,0.503,"(400, 223)","(401, 299)",88.97696981133217
4619,14,0.504,"(400, 250)","(402, 299)",86.9059419410829
4620,14,0.505,"(400, 223)","(402, 299)",88.23760897633949
4621,14,0.506,"(400, 257)","(403, 299)",85.91438322002513
4622,14,0.509,"(400, 251)","(402, 299)",87.51044707800085
4623,14,0.513,"(400, 241)","(402, 299)",88.02506598911803
4624,14,0.514,"(400, 237)","(402, 299)",87.87890360333854
4625,14,0.515,"(401, 226)","(399, 299)",88.49256424122504
4626,14,0.516,"(400, 253)","(402, 299)",86.42366562500266
4627,14,0.519,"(401, 255)","(402, 299)",88.31531568210372
4628,14,0.52,"(401, 255)","(403, 299)",87.39743779750019
4629,14,0.521,"(401, 247)","(402, 299)",88.87669728592458
4630,14,0.526,"(401, 231)","(399, 299)",88.56790381583535
4631,14,0.529,"(401, 233)","(399, 299)",88.45184230102204
4632,14,0.531,"(401, 251)","(402, 299)",88.49256424122504
4633,14,0.533,"(402, 269)","(402, 299)",88.36342295838328
4634,14,0.534,"(399, 242)","(402, 299)",86.8778695378843
4635,14,0.534,"(400, 229)","(402, 299)",87.91743472026913
4636,14,0.536,"(401, 258)","(402, 299)",88.26429541107161
4637,14,0.537,"(400, 222)","(402, 299)",88.29018595585848
4638,14,0.54,"(400, 239)","(401, 299)",88.66778014613037
4639,14,0.541,"(399, 267)","(401, 299)",86.30861401354872
4640,14,0.543,"(400, 223)","(402, 299)",87.87890360333854
4641,14,0.543,"(400, 238)","(401, 299)",88.60281897270363
4642,14,0.544,"(401, 245)","(402, 299)",88.93908830973577
4643,14,0.546,"(400, 223)","(401, 299)",88.63607246839707
4644,14,0.548,"(400, 222)","(402, 299)",87.87890360333854
4645,14,0.55,"(400, 223)","(402, 299)",87.87890360333854
4646,14,0.551,"(400, 225)","(402, 299)",88.45184230102204
4647,14,0.552,"(400, 240)","(403, 299)",87.08916217383225
4648,14,0.553,"(401, 261)","(402, 299)",88.21008939175394
4649,14,0.554,"(402, 262)","(402, 299)",88.63607246839707
4650,14,0.554,"(399, 223)","(401, 299)",88.40885972880542
4651,14,0.555,"(401, 229)","(398, 299)",88.21008939175394
4652,14,0.559,"(401, 260)","(402, 299)",88.26429541107161
4653,14,0.561,"(400, 238)","(401, 299)",88.91907581333932
4654,14,0.562,"(143, 253)","(396, 299)",10.304846468766033
4655,14,0.563,"(400, 223)","(402, 299)",88.31531568210372
4656,14,0.565,"(400, 223)","(402, 299)",88.29018595585848
4657,14,0.566,"(400, 222)","(401, 299)",89.04515874612783
4658,14,0.569,"(399, 241)","(402, 299)",86.30861401354872
4659,14,0.572,"(401, 228)","(399, 299)",88.45184230102204
4660,14,0.573,"(401, 252)","(402, 299)",88.78112476486871
4661,14,0.577,"(401, 267)","(402, 299)",88.15238973400541
4662,14,0.577,"(401, 238)","(399, 299)",88.69804732742112
4663,14,0.578,"(399, 244)","(402, 299)",86.53177074108285
4664,14,0.583,"(399, 264)","(402, 299)",84.28940686250036
4665,14,0.584,"(399, 223)","(402, 299)",87.03906386583624
4666,14,0.587,"(400, 222)","(402, 299)",88.33971763101721
4667,14,0.589,"(401, 245)","(402, 299)",88.89829388479363
4668,14,0.59,"(399, 223)","(402, 299)",87.31622484053102
4669,14,0.595,"(400, 246)","(401, 299)",88.91907581333932
4670,14,0.596,"(399, 261)","(400, 299)",88.31531568210372
4671,14,0.597,"(401, 232)","(399, 299)",88.97696981133217
4672,14,0.598,"(400, 227)","(401, 299)",88.45184230102204
4673,14,0.599,"(401, 252)","(402, 299)",88.75463573323165
4674,14,0.604,"(400, 223)","(401, 299)",88.72696997994329
4675,14,0.607,"(400, 223)","(401, 299)",88.78112476486871
4676,14,0.613,"(400, 233)","(402, 299)",87.95459151111278
4677,14,0.616,"(400, 236)","(401, 299)",88.60281897270363
4678,14,0.617,"(400, 223)","(401, 299)",88.95837332399003
4679,14,0.625,"(400, 222)","(402, 299)",88.31531568210372
4680,14,0.627,"(401, 242)","(402, 299)",88.15238973400541
4681,14,0.628,"(401, 249)","(402, 299)",88.66778014613037
4682,14,0.629,"(400, 241)","(402, 299)",87.75425743410493
4683,14,0.63,"(400, 222)","(398, 299)",88.97696981133217
4684,14,0.631,"(401, 230)","(398, 299)",88.15238973400541
4685,14,0.632,"(399, 222)","(400, 299)",88.63607246839707
4686,14,0.634,"(400, 232)","(402, 299)",87.95459151111278
4687,14,0.635,"(401, 232)","(398, 299)",88.15238973400541
4688,14,0.636,"(400, 223)","(402, 299)",87.99044618697886
4689,14,0.637,"(400, 225)","(401, 299)",88.95837332399003
4690,14,0.639,"(401, 229)","(402, 299)",89.10482628978893
4691,14,0.641,"(401, 256)","(402, 299)",88.66778014613037
4692,14,0.645,"(399, 219)","(400, 299)",88.75463573323165
4693,14,0.646,"(401, 260)","(402, 299)",88.53119928561418
4694,14,0.649,"(400, 223)","(402, 299)",88.09084756700362
4695,14,0.651,"(400, 223)","(401, 299)",88.69804732742112
4696,14,0.653,"(399, 241)","(402, 299)",86.18592516570965
4697,14,0.654,"(401, 252)","(402, 299)",87.7974018382342
4698,14,0.656,"(400, 223)","(402, 299)",88.21008939175394
4699,14,0.657,"(244, 255)","(400, 299)",15.751173663453027
4700,14,0.657,"(228, 258)","(402, 299)",13.240519915187205
4701,14,0.657,"(401, 245)","(402, 299)",88.69804732742112
4702,14,0.659,"(400, 260)","(401, 299)",88.31531568210372
4703,14,0.659,"(400, 225)","(401, 299)",88.83086067209258
4704,14,0.663,"(400, 222)","(398, 299)",88.80651057601797
4705,14,0.665,"(400, 222)","(399, 299)",89.26547896574519
4706,14,0.666,"(401, 223)","(397, 299)",87.27368900609373
4707,14,0.669,"(401, 234)","(399, 299)",88.89829388479363
4708,14,0.671,"(402, 247)","(400, 299)",88.15238973400541
4709,14,0.673,"(405, 223)","(399, 299)",86.05481377096244
4710,14,0.674,"(406, 223)","(400, 299)",85.51539399045538
4711,14,0.675,"(406, 230)","(400, 299)",85.60129464500447
4712,14,0.676,"(406, 234)","(399, 299)",84.64417495714481
4713,14,0.677,"(407, 227)","(400, 299)",84.47245984834383
4714,14,0.678,"(407, 225)","(401, 299)",85.51539399045538
4715,14,0.679,"(408, 230)","(399, 299)",83.15722658736907
4716,14,0.682,"(409, 223)","(401, 299)",84.68545433005525
4717,14,0.683,"(411, 221)","(400, 299)",81.99527114270715
4718,14,0.684,"(410, 229)","(400, 299)",82.33319573818584
4719,14,0.686,"(410, 233)","(400, 299)",82.11686068327027
4720,14,0.688,"(411, 235)","(401, 299)",81.41637851988605
4721,14,0.691,"(411, 241)","(401, 299)",80.75388725443676
4722,14,0.692,"(413, 233)","(400, 299)",79.38034472384487
4723,14,0.693,"(409, 260)","(401, 299)",78.40782458970894
4724,14,0.695,"(414, 235)","(400, 299)",78.48616881551298
4725,14,0.697,"(416, 231)","(400, 299)",76.86597769360368
4726,14,0.697,"(418, 223)","(400, 299)",77.0053832080835
4727,14,0.698,"(415, 236)","(402, 299)",78.99645914825051
4728,14,0.699,"(419, 222)","(400, 299)",76.67546873810922
4729,14,0.7,"(415, 237)","(402, 299)",78.43986920578224
4730,14,0.701,"(415, 242)","(401, 299)",77.12499844038753
4731,14,0.702,"(419, 234)","(400, 299)",73.7059525434011
4732,14,0.703,"(419, 234)","(400, 299)",74.35775354279127
4733,14,0.704,"(416, 241)","(401, 299)",76.32869286780416
4734,14,0.705,"(419, 237)","(400, 299)",73.55962047831983
4735,14,0.706,"(420, 236)","(400, 299)",72.89727103094764
4736,14,0.707,"(420, 238)","(400, 299)",72.34987578006988
4737,14,0.708,"(421, 237)","(401, 299)",72.12130340415867
4738,14,0.709,"(421, 239)","(403, 299)",73.30075576600639
4739,14,0.71,"(416, 252)","(402, 299)",74.05460409907715
4740,14,0.711,"(421, 238)","(401, 299)",72.58202920779716
4741,14,0.712,"(423, 237)","(402, 299)",71.28826212490023
4742,14,0.713,"(423, 237)","(402, 299)",71.56505117707799
4743,14,0.714,"(424, 237)","(402, 299)",70.8209919741893
4744,14,0.714,"(423, 237)","(401, 299)",70.90650799951439
4745,14,0.715,"(423, 241)","(400, 299)",68.74949449286676
4746,14,0.715,"(416, 261)","(401, 299)",68.45902408146156
4747,14,0.716,"(417, 259)","(400, 299)",67.01128319791937
4748,14,0.717,"(426, 235)","(401, 299)",69.14554196042165
4749,14,0.718,"(427, 235)","(400, 299)",67.52056560289688
4750,14,0.719,"(426, 238)","(400, 299)",67.38013505195957
4751,14,0.72,"(426, 241)","(401, 299)",67.16634582208246
4752,14,0.721,"(427, 237)","(401, 299)",67.98871680208065
4753,14,0.722,"(430, 235)","(400, 299)",65.09523119190482
4754,14,0.723,"(428, 237)","(401, 299)",67.10944834375167
4755,14,0.724,"(427, 240)","(400, 299)",65.77225468204584
4756,14,0.724,"(428, 240)","(401, 299)",65.65891006330749
4757,14,0.725,"(430, 237)","(401, 299)",65.22485943116808
4758,14,0.726,"(429, 240)","(401, 299)",65.03721016919299
4759,14,0.727,"(431, 238)","(400, 299)",63.43494882292202
4760,14,0.728,"(429, 243)","(402, 299)",64.25929164376716
4761,14,0.728,"(427, 246)","(399, 299)",62.78388844269252
4762,14,0.729,"(430, 242)","(401, 299)",63.43494882292202
4763,14,0.73,"(433, 238)","(401, 299)",62.7004277886672
4764,14,0.731,"(430, 242)","(402, 299)",63.94650468950905
4765,14,0.731,"(429, 243)","(401, 299)",63.94650468950905
4766,14,0.732,"(432, 239)","(402, 299)",63.924644416051244
4767,14,0.733,"(430, 244)","(402, 299)",63.43494882292202
4768,14,0.734,"(433, 242)","(399, 299)",59.62087398863166
4769,14,0.736,"(431, 244)","(401, 299)",61.7826441452707
4770,14,0.737,"(434, 242)","(400, 299)",59.53445508054013
4771,14,0.738,"(441, 228)","(402, 299)",61.52579638992563
4772,14,0.739,"(443, 225)","(400, 299)",60.17291534552527
4773,14,0.74,"(446, 224)","(400, 299)",58.67130713219584
4774,14,0.74,"(425, 260)","(400, 299)",57.9946167919165
4775,14,0.741,"(435, 243)","(401, 299)",59.18429424827082
4776,14,0.743,"(434, 245)","(401, 299)",59.03624346792648
4777,14,0.744,"(424, 263)","(399, 299)",55.95406264339834
4778,14,0.744,"(442, 234)","(399, 299)",56.768288932020646
4779,14,0.745,"(436, 245)","(400, 299)",56.79342968491047
4780,14,0.746,"(431, 254)","(400, 299)",55.43747535111818
4781,14,0.747,"(438, 244)","(399, 299)",55.00797980144134
4782,14,0.748,"(427, 261)","(401, 299)",55.619655276155136
4783,14,0.749,"(436, 247)","(402, 299)",57.171458208587474
4784,14,0.75,"(436, 247)","(401, 299)",56.611486423888486
4785,14,0.752,"(436, 247)","(402, 299)",57.339087278326204
4786,14,0.753,"(438, 248)","(400, 299)",53.901716032892
4787,14,0.754,"(437, 248)","(402, 299)",56.05641298024819
4788,14,0.754,"(431, 256)","(401, 299)",55.22216863363612
4789,14,0.755,"(438, 248)","(402, 299)",55.22216863363612
4790,14,0.755,"(431, 256)","(401, 299)",55.619655276155136
4791,14,0.756,"(453, 228)","(400, 299)",53.642802580004535
4792,14,0.757,"(428, 263)","(400, 299)",52.88313931672973
4793,14,0.758,"(430, 261)","(399, 299)",51.00900595749453
4794,14,0.759,"(441, 245)","(402, 299)",54.46232220802562
4795,14,0.76,"(441, 248)","(399, 299)",51.0724564072077
4796,14,0.761,"(456, 228)","(400, 299)",51.766174822553054
4797,14,0.762,"(455, 229)","(402, 299)",52.88313931672973
4798,14,0.762,"(433, 257)","(401, 299)",52.85331330197822
4799,14,0.763,"(442, 246)","(400, 299)",52.1250163489018
4800,14,0.765,"(433, 261)","(401, 299)",50.01311375503581
4801,14,0.766,"(436, 257)","(400, 299)",50.063616853030084
4802,14,0.767,"(438, 253)","(402, 299)",52.028396238949604
4803,14,0.768,"(436, 257)","(400, 299)",50.063616853030084
4804,14,0.769,"(439, 254)","(399, 299)",48.731396999160445
4805,14,0.769,"(440, 254)","(400, 299)",48.731396999160445
4806,14,0.77,"(441, 252)","(401, 299)",50.063616853030084
4807,14,0.771,"(444, 249)","(401, 299)",49.86451443776053
4808,14,0.772,"(449, 243)","(400, 299)",49.31602751986563
4809,14,0.773,"(440, 254)","(400, 299)",48.99091309842978
4810,14,0.774,"(440, 255)","(401, 299)",48.91824886406737
4811,14,0.774,"(441, 254)","(401, 299)",49.028263666485145
4812,14,0.775,"(440, 255)","(400, 299)",48.144957464698024
4813,14,0.776,"(443, 253)","(401, 299)",48.215483991748215
4814,14,0.777,"(440, 256)","(400, 299)",47.35329686610831
4815,14,0.778,"(462, 233)","(400, 299)",47.09015915371068
4816,14,0.78,"(443, 254)","(400, 299)",46.77146974003408
4817,14,0.781,"(441, 256)","(400, 299)",46.8476102659946
4818,14,0.782,"(444, 255)","(400, 299)",45.0
4819,14,0.783,"(465, 233)","(399, 299)",45.0
4820,14,0.784,"(444, 254)","(400, 299)",46.27303002005671
4821,14,0.785,"(461, 237)","(399, 299)",45.0
4822,14,0.785,"(436, 264)","(400, 299)",44.29268063145574
4823,14,0.786,"(463, 236)","(400, 299)",45.0
4824,14,0.787,"(446, 253)","(400, 299)",45.0
4825,14,0.789,"(463, 237)","(401, 299)",45.0
4826,14,0.789,"(446, 253)","(400, 299)",45.0
4827,14,0.79,"(445, 255)","(401, 299)",45.0
4828,14,0.791,"(464, 237)","(400, 299)",44.10482628978893
4829,14,0.792,"(464, 237)","(399, 299)",44.012239600360196
4830,14,0.793,"(464, 237)","(402, 299)",45.0
4831,14,0.794,"(448, 255)","(400, 299)",42.510447078000844
4832,14,0.795,"(440, 261)","(402, 299)",45.0
4833,14,0.796,"(444, 257)","(402, 299)",45.0
4834,14,0.797,"(442, 261)","(401, 299)",43.06941255883301
4835,14,0.797,"(445, 256)","(400, 299)",44.09061955080086
4836,14,0.798,"(455, 246)","(402, 299)",45.0
4837,14,0.799,"(457, 247)","(399, 299)",42.06432655357883
4838,14,0.8,"(445, 258)","(400, 299)",42.56335175318987
4839,14,0.801,"(442, 262)","(401, 299)",42.13759477388825
4840,14,0.802,"(430, 273)","(400, 299)",41.05481377096244
4841,14,0.802,"(443, 262)","(399, 299)",40.17923392190735
4842,14,0.804,"(445, 260)","(398, 299)",39.98688624496419
4843,14,0.804,"(445, 261)","(399, 299)",40.155999624919325
4844,14,0.805,"(446, 261)","(398, 299)",38.884496433714595
4845,14,0.806,"(446, 261)","(400, 299)",39.68545433005525
4846,14,0.808,"(451, 255)","(399, 299)",40.73210669970919
4847,14,0.81,"(451, 257)","(399, 299)",39.427802196036204
4848,14,0.812,"(448, 259)","(402, 299)",41.09950625761811
4849,14,0.812,"(448, 258)","(399, 299)",40.155999624919325
4850,14,0.813,"(446, 262)","(397, 299)",37.47617956136138
4851,15,0.202,"(426, 227)","(427, 299)",88.87669728592458
4852,15,0.205,"(426, 242)","(428, 299)",87.27368900609373
4853,15,0.206,"(426, 236)","(428, 299)",87.95459151111278
4854,15,0.207,"(426, 224)","(427, 299)",88.56790381583535
4855,15,0.208,"(427, 251)","(427, 299)",88.91907581333932
4856,15,0.209,"(426, 236)","(428, 299)",87.95459151111278
4857,15,0.211,"(426, 226)","(427, 299)",88.91907581333932
4858,15,0.213,"(426, 223)","(427, 299)",88.99491399474583
4859,15,0.216,"(425, 222)","(428, 299)",87.43622978853499
4860,15,0.219,"(427, 251)","(428, 299)",88.63607246839707
4861,15,0.221,"(426, 223)","(428, 299)",87.87890360333854
4862,15,0.222,"(427, 256)","(428, 299)",88.40885972880542
4863,15,0.223,"(427, 246)","(427, 299)",89.01223960036019
4864,15,0.225,"(426, 223)","(427, 299)",88.97696981133217
4865,15,0.226,"(426, 223)","(427, 299)",88.93908830973577
4866,15,0.227,"(427, 254)","(428, 299)",88.72696997994329
4867,15,0.229,"(426, 222)","(427, 299)",88.95837332399003
4868,15,0.23,"(425, 222)","(428, 299)",87.20729763428672
4869,15,0.234,"(426, 223)","(427, 299)",88.58557678859785
4870,15,0.236,"(426, 223)","(427, 299)",88.93908830973577
4871,15,0.238,"(427, 249)","(428, 299)",88.60281897270363
4872,15,0.239,"(427, 250)","(428, 299)",88.63607246839707
4873,15,0.241,"(427, 251)","(428, 299)",88.56790381583535
4874,15,0.242,"(426, 236)","(428, 299)",87.95459151111278
4875,15,0.243,"(426, 222)","(427, 299)",88.95837332399003
4876,15,0.244,"(425, 222)","(427, 299)",88.40885972880542
4877,15,0.245,"(427, 253)","(427, 299)",88.87669728592458
4878,15,0.249,"(425, 223)","(428, 299)",87.31622484053102
4879,15,0.25,"(425, 222)","(428, 299)",87.35745470593528
4880,15,0.251,"(426, 222)","(427, 299)",88.93908830973577
4881,15,0.253,"(427, 223)","(424, 299)",88.36342295838328
4882,15,0.255,"(427, 252)","(428, 299)",88.45184230102204
4883,15,0.257,"(427, 253)","(428, 299)",87.75425743410493
4884,15,0.258,"(426, 224)","(428, 299)",88.31531568210372
4885,15,0.26,"(426, 223)","(427, 299)",88.93908830973577
4886,15,0.261,"(426, 223)","(428, 299)",88.49256424122504
4887,15,0.262,"(427, 253)","(428, 299)",88.21008939175394
4888,15,0.263,"(426, 222)","(427, 299)",89.01223960036019
4889,15,0.265,"(426, 222)","(427, 299)",88.72696997994329
4890,15,0.266,"(426, 228)","(427, 299)",88.45184230102204
4891,15,0.267,"(426, 244)","(428, 299)",87.27368900609373
4892,15,0.269,"(426, 224)","(428, 299)",88.47247455778707
4893,15,0.271,"(426, 225)","(428, 299)",88.45184230102204
4894,15,0.272,"(426, 223)","(427, 299)",88.89829388479363
4895,15,0.273,"(426, 234)","(428, 299)",87.87890360333854
4896,15,0.274,"(426, 223)","(427, 299)",88.91907581333932
4897,15,0.275,"(427, 252)","(428, 299)",87.7974018382342
4898,15,0.276,"(425, 222)","(428, 299)",87.51044707800085
4899,15,0.277,"(426, 223)","(427, 299)",88.89829388479363
4900,15,0.278,"(426, 222)","(428, 299)",88.51213247117222
4901,15,0.279,"(426, 223)","(426, 299)",89.29268063145574
4902,15,0.28,"(425, 221)","(428, 299)",87.24089234137973
4903,15,0.281,"(425, 222)","(428, 299)",87.27368900609373
4904,15,0.282,"(425, 222)","(428, 299)",87.35745470593528
4905,15,0.287,"(426, 222)","(427, 299)",89.02897806892084
4906,15,0.288,"(425, 223)","(428, 299)",87.51044707800085
4907,15,0.289,"(427, 253)","(428, 299)",87.75425743410493
4908,15,0.29,"(426, 222)","(428, 299)",87.90474743537615
4909,15,0.292,"(427, 258)","(427, 299)",88.75463573323165
4910,15,0.294,"(426, 223)","(427, 299)",88.87669728592458
4911,15,0.295,"(425, 225)","(428, 299)",87.2297842027998
4912,15,0.297,"(426, 224)","(427, 299)",88.56790381583535
4913,15,0.299,"(425, 222)","(428, 299)",87.31622484053102
4914,15,0.3,"(425, 222)","(428, 299)",87.27368900609373
4915,15,0.301,"(427, 252)","(427, 299)",88.89829388479363
4916,15,0.302,"(426, 224)","(428, 299)",88.29018595585848
4917,15,0.304,"(426, 223)","(427, 299)",88.58557678859785
4918,15,0.311,"(426, 227)","(427, 299)",88.80651057601797
4919,15,0.314,"(425, 220)","(428, 299)",87.39743779750019
4920,15,0.315,"(425, 221)","(427, 299)",88.26429541107161
4921,15,0.317,"(426, 223)","(427, 299)",88.97696981133217
4922,15,0.318,"(426, 222)","(428, 299)",87.90474743537615
4923,15,0.322,"(425, 222)","(428, 299)",87.33699923393286
4924,15,0.325,"(425, 221)","(427, 299)",88.26429541107161
4925,15,0.326,"(426, 223)","(427, 299)",89.21517539700811
4926,15,0.328,"(427, 254)","(428, 299)",88.72696997994329
4927,15,0.329,"(426, 222)","(428, 299)",87.90474743537615
4928,15,0.33,"(426, 237)","(428, 299)",87.91743472026913
4929,15,0.331,"(425, 221)","(427, 299)",88.26429541107161
4930,15,0.332,"(427, 258)","(428, 299)",88.36342295838328
4931,15,0.333,"(426, 235)","(428, 299)",87.95459151111278
4932,15,0.334,"(426, 234)","(428, 299)",87.70938995736148
4933,15,0.335,"(426, 248)","(428, 299)",87.75425743410493
4934,15,0.335,"(425, 222)","(428, 299)",87.13759477388825
4935,15,0.337,"(427, 252)","(428, 299)",87.7974018382342
4936,15,0.339,"(427, 253)","(428, 299)",88.75463573323165
4937,15,0.34,"(427, 250)","(428, 299)",88.63607246839707
4938,15,0.343,"(425, 224)","(428, 299)",87.13759477388825
4939,15,0.345,"(426, 235)","(428, 299)",87.83892051177362
4940,15,0.348,"(425, 221)","(428, 299)",87.39743779750019
4941,15,0.35,"(426, 223)","(427, 299)",88.99491399474583
4942,15,0.352,"(426, 249)","(428, 299)",87.20729763428672
4943,15,0.354,"(425, 222)","(428, 299)",87.39743779750019
4944,15,0.354,"(427, 267)","(428, 299)",88.09084756700362
4945,15,0.355,"(425, 222)","(428, 299)",87.20729763428672
4946,15,0.356,"(427, 250)","(428, 299)",88.60281897270363
4947,15,0.357,"(425, 221)","(428, 299)",87.56335175318986
4948,15,0.358,"(426, 223)","(428, 299)",88.31531568210372
4949,15,0.359,"(425, 222)","(428, 299)",87.06432655357884
4950,15,0.359,"(427, 268)","(429, 299)",86.30861401354872
4951,15,0.362,"(426, 223)","(427, 299)",89.02897806892084
4952,15,0.363,"(427, 252)","(428, 299)",88.78112476486871
4953,15,0.364,"(427, 252)","(428, 299)",88.72696997994329
4954,15,0.368,"(426, 225)","(428, 299)",88.26429541107161
4955,15,0.369,"(426, 222)","(427, 299)",88.95837332399003
4956,15,0.371,"(425, 223)","(428, 299)",87.43622978853499
4957,15,0.373,"(427, 248)","(427, 299)",88.97696981133217
4958,15,0.374,"(425, 222)","(428, 299)",87.4551956201869
4959,15,0.376,"(426, 223)","(427, 299)",89.01223960036019
4960,15,0.377,"(427, 256)","(428, 299)",88.60281897270363
4961,15,0.379,"(427, 252)","(428, 299)",87.7974018382342
4962,15,0.38,"(427, 256)","(427, 299)",88.80651057601797
4963,15,0.383,"(426, 223)","(427, 299)",88.91907581333932
4964,15,0.387,"(426, 225)","(427, 299)",89.22577983507195
4965,15,0.388,"(426, 223)","(427, 299)",88.97696981133217
